x,y,causa,year
145.5145965,94.87498605,Accidente,2003
304.95496395,164.875008675,Accidente,2003
195.63453195,324.87498615,Accidente,2003
244.9949424,294.874987875,Accidente,2003
195.06800625,362.9769975,Otro,2003
14.9589648,224.875005225,Accidente,2003
14.9949423,214.875019125,Accidente,2003
115.194798225,64.874987775,Rayo,2003
315.19480005,214.875019125,Intencionado,2003
254.9149785,194.87500695,Accidente,2003
325.19478615,214.875019125,Intencionado,2003
195.31473195,374.8749966,Intencionado,2003
289.004019525,341.558992125,Accidente,2003
126.354059325,224.875005225,Accidente,2003
105.514612125,254.8750035,Intencionado,2003
205.43464305,274.875015675,Accidente,2003
95.71446105,184.874980875,Intencionado,2003
205.59454305,194.87500695,Accidente,2003
105.194812125,244.8750174,Accidente,2003
55.354701675,204.87499305,Accidente,2003
165.514608675,214.875019125,Intencionado,2003
195.79443195,214.875019125,Accidente,2003
225.194805225,94.87498605,Otro,2003
286.314101775,304.87501395,Accidente,2003
175.434644775,314.87500005,Accidente,2003
280.1440005,353.2529988,Otro,2003
86.99367495,244.8750174,Intencionado,2003
57.353451675,234.874991325,Accidente,2003
126.394034325,224.875005225,Otro,2003
330.7880082,118.431014325,Accidente,2003
234.994916325,214.875019125,Accidente,2003
325.15481115,184.874980875,Intencionado,2003
335.47459725,184.874980875,Accidente,2003
254.9549535,194.87500695,Accidente,2003
274.914990675,184.874980875,Intencionado,2003
185.114830875,354.874984425,Otro,2003
214.994944125,354.874984425,Rayo,2003
55.874376675,214.875019125,Accidente,2003
87.03364995,244.8750174,Intencionado,2003
195.23478195,194.87500695,Intencionado,2003
274.683855225,83.586006075,Rayo,2003
274.723830225,83.586006075,Rayo,2003
284.9589093,54.875001675,Rayo,2003
281.590016175,74.291019075,Rayo,2003
280.641009675,76.089014625,Rayo,2003
284.9629068,54.875001675,Rayo,2003
290.776990725,95.824991925,Rayo,2003
364.5249894,151.7000082,Rayo,2003
357.4080003,145.951003575,Rayo,2003
364.56600375,148.190003325,Rayo,2003
366.5530011,151.147993425,Rayo,2003
375.5545716,114.874998225,Rayo,2003
262.7639898,62.1520107,Rayo,2003
326.31408615,74.87501385,Rayo,2003
295.314712875,74.87501385,Rayo,2003
284.9669043,54.875001675,Rayo,2003
284.9709018,54.875001675,Rayo,2003
347.63499225,117.81599895,Rayo,2003
315.23477505,214.875019125,Rayo,2003
315.27475005,214.875019125,Rayo,2003
287.9530368,244.8750174,Rayo,2003
114.954948225,254.8750035,Otro,2003
205.55456805,194.87500695,Accidente,2003
87.07362495,244.8750174,Intencionado,2003
284.9748993,54.875001675,Rayo,2003
284.9788968,54.875001675,Rayo,2003
260.03601585,90.781985775,Accidente,2003
195.31473195,234.874991325,Otro,2003
96.47398605,254.8750035,Intencionado,2003
125.194784325,204.87499305,Accidente,2003
375.5945466,114.874998225,Rayo,2003
315.31472505,214.875019125,Rayo,2003
315.35470005,214.875019125,Rayo,2003
315.39467505,214.875019125,Rayo,2003
224.875005225,194.87500695,Accidente,2003
306.441993975,305.5389987,Rayo,2003
191.90198625,373.217992875,Otro,2003
136.2341604,254.8750035,Otro,2003
275.034915675,264.8749896,Rayo,2003
255.0349035,184.874980875,Accidente,2003
300.88902675,313.060015125,Rayo,2003
66.434012775,214.875019125,Accidente,2003
66.473987775,214.875019125,Accidente,2003
297.3749844,114.075018525,Intencionado,2003
297.824982975,113.799990525,Intencionado,2003
165.474633675,74.87501385,Otro,2003
75.39468885,134.8750104,Accidente,2003
194.220016575,373.78903575,Accidente,2003
215.114869125,324.87498615,Accidente,2003
55.714476675,254.8750035,Intencionado,2003
297.249982575,114.660012675,Intencionado,2003
255.0748785,134.8750104,Accidente,2003
284.9828943,54.875001675,Rayo,2003
118.07295825,94.87498605,Intencionado,2003
264.9149646,184.874980875,Accidente,2003
57.393426675,234.874991325,Otro,2003
185.194780875,194.87500695,Otro,2003
275.314740675,34.8749895,Rayo,2003
315.19480005,264.8749896,Rayo,2003
295.314712875,204.87499305,Rayo,2003
305.07488895,244.8750174,Rayo,2003
305.11486395,244.8750174,Rayo,2003
305.07488895,234.874991325,Rayo,2003
275.154840675,224.875005225,Rayo,2003
325.39466115,214.875019125,Rayo,2003
305.15483895,244.8750174,Rayo,2003
345.394673325,204.87499305,Rayo,2003
325.19478615,184.874980875,Rayo,2003
275.194815675,224.875005225,Rayo,2003
315.19480005,244.8750174,Rayo,2003
295.354687875,204.87499305,Rayo,2003
254.9819766,236.584002525,Rayo,2003
308.43198945,313.07900325,Rayo,2003
45.194815575,234.874991325,Intencionado,2003
334.95492225,214.875019125,Rayo,2003
294.994912875,284.875001775,Rayo,2003
265.1548146,294.874987875,Rayo,2003
205.31471805,284.875001775,Accidente,2003
136.1142354,194.87500695,Rayo,2003
34.9549395,244.8750174,Intencionado,2003
25.1148534,224.875005225,Otro,2003
285.4569978,101.1820017,Rayo,2003
105.354712125,194.87500695,Intencionado,2003
95.63451105,184.874980875,Intencionado,2003
65.354687775,224.875005225,Otro,2003
186.234130875,304.87501395,Intencionado,2003
66.473987775,244.8750174,Accidente,2003
165.474633675,214.875019125,Accidente,2003
105.034912125,204.87499305,Accidente,2003
55.914351675,244.8750174,Otro,2003
275.354715675,34.8749895,Accidente,2003
208.0869843,299.78699595,Otro,2003
105.154837125,234.874991325,Accidente,2003
135.3547104,234.874991325,Accidente,2003
96.51396105,254.8750035,Intencionado,2003
57.433401675,234.874991325,Intencionado,2003
326.35406115,74.87501385,Accidente,2003
191.9430006,336.805005225,Intencionado,2003
264.9549396,334.87497225,Accidente,2003
175.234769775,364.8750105,Rayo,2003
195.15483195,314.87500005,Otro,2003
300.443985075,307.0119975,Rayo,2003
186.274105875,304.87501395,Intencionado,2003
135.3946854,234.874991325,Intencionado,2003
135.4346604,234.874991325,Accidente,2003
95.67448605,184.874980875,Intencionado,2003
261.598998375,88.322004225,Accidente,2003
195.19480695,314.87500005,Accidente,2003
136.2741354,254.8750035,Otro,2003
85.114849950000007,224.875005225,Otro,2003
305.87438895,74.87501385,Accidente,2003
257.769993,127.81598505,Accidente,2003
185.514580875,224.875005225,Intencionado,2003
165.714483675,234.874991325,Accidente,2003
105.394687125,194.87500695,Intencionado,2003
185.554555875,224.875005225,Intencionado,2003
145.3147215,154.8749826,Otro,2003
124.874984325,104.875012125,Intencionado,2003
174.002980125,315.3850011,Otro,2003
104.954962125,224.875005225,Accidente,2003
165.314733675,224.875005225,Intencionado,2003
245.1548424,274.875015675,Accidente,2003
285.554576775,264.8749896,Accidente,2003
105.794437125,94.87498605,Accidente,2003
175.114844775,324.87498615,Intencionado,2003
66.274112775,244.8750174,Otro,2003
75.55458885,234.874991325,Otro,2003
66.314087775,244.8750174,Otro,2003
255.0349035,134.8750104,Accidente,2003
145.0348965,104.875012125,Accidente,2003
74.99493885,154.8749826,Intencionado,2003
165.394683675,154.8749826,Otro,2003
175.674494775,104.875012125,Intencionado,2003
224.875005225,84.87499995,Otro,2003
314.95495005,224.875005225,Accidente,2003
225.074880225,344.874998325,Accidente,2003
196.953666975,304.87501395,Accidente,2003
195.67450695,324.87498615,Accidente,2003
55.714476675,244.8750174,Otro,2003
291.877982175,115.11400875,Intencionado,2003
346.125016575,137.7500124,Rayo,2003
347.184993675,135.5170089,Rayo,2003
106.553962125,134.8750104,Intencionado,2003
95.39466105,64.874987775,Rayo,2003
224.954955225,84.87499995,Accidente,2003
325.23476115,214.875019125,Intencionado,2003
286.274126775,304.87501395,Rayo,2003
265.1148396,244.8750174,Rayo,2003
295.234762875,204.87499305,Rayo,2003
287.9130618,244.8750174,Rayo,2003
305.23478895,214.875019125,Rayo,2003
355.394659425,234.874991325,Accidente,2003
314.95495005,204.87499305,Rayo,2003
345.166016325,229.569989025,Rayo,2003
345.354698325,204.87499305,Rayo,2003
295.274737875,204.87499305,Rayo,2003
325.27473615,214.875019125,Intencionado,2003
345.194798325,214.875019125,Rayo,2003
315.11485005,194.87500695,Rayo,2003
325.31471115,214.875019125,Intencionado,2003
355.434634425,234.874991325,Rayo,2003
326.03426115,204.87499305,Rayo,2003
325.35468615,214.875019125,Intencionado,2003
326.07423615,204.87499305,Rayo,2003
188.90801865,368.649010275,Rayo,2003
205.35469305,344.874998325,Rayo,2003
295.8899931,322.869000675,Rayo,2003
105.114862125,234.874991325,Accidente,2003
136.3940604,144.8749965,Intencionado,2003
222.970995975,355.802004675,Accidente,2003
186.314080875,304.87501395,Otro,2003
125.474609325,244.8750174,Intencionado,2003
135.4746354,234.874991325,Intencionado,2003
135.5545854,244.8750174,Accidente,2003
55.954326675,244.8750174,Intencionado,2003
105.314737125,234.874991325,Accidente,2003
65.554562775,164.875008675,Accidente,2003
35.0348895,194.87500695,Intencionado,2003
155.7144576,174.874994775,Intencionado,2003
155.7544326,174.874994775,Accidente,2003
115.234773225,64.874987775,Intencionado,2003
95.75443605,184.874980875,Accidente,2003
57.593301675,234.874991325,Intencionado,2003
57.633276675,234.874991325,Accidente,2003
105.234787125,244.8750174,Intencionado,2003
45.554590575,224.875005225,Accidente,2003
205.15481805,114.874998225,Intencionado,2003
105.034912125,84.87499995,Otro,2003
95.47461105,64.874987775,Accidente,2003
235.274741325,184.874980875,Accidente,2003
185.034880875,324.87498615,Intencionado,2003
175.354694775,324.87498615,Intencionado,2003
205.47461805,274.875015675,Intencionado,2003
185.114830875,314.87500005,Intencionado,2003
176.873744775,234.874991325,Accidente,2003
57.673251675,234.874991325,Intencionado,2003
165.754458675,234.874991325,Accidente,2003
114.994923225,164.875008675,Accidente,2003
106.593937125,134.8750104,Otro,2003
225.234780225,94.87498605,Intencionado,2003
85.31472495,174.874994775,Intencionado,2003
255.2747535,174.874994775,Accidente,2003
294.31201995,332.614985625,Intencionado,2003
241.2249801,356.125002675,Intencionado,2003
75.67451385,234.874991325,Accidente,2003
105.274762125,244.8750174,Intencionado,2003
355.034884425,154.8749826,Intencionado,2003
55.034901675,184.874980875,Intencionado,2003
265.0348896,214.875019125,Accidente,2003
235.594541325,274.875015675,Otro,2003
264.9549396,184.874980875,Accidente,2003
145.0748715,244.8750174,Otro,2003
225.074880225,244.8750174,Accidente,2003
75.15483885,224.875005225,Otro,2003
255.1548285,254.8750035,Accidente,2003
235.154816325,194.87500695,Intencionado,2003
56.034276675,244.8750174,Otro,2003
165.554583675,214.875019125,Intencionado,2003
75.11486385,154.8749826,Intencionado,2003
235.314716325,184.874980875,Accidente,2003
96.55393605,254.8750035,Accidente,2003
136.3141104,254.8750035,Intencionado,2003
295.354687875,74.87501385,Rayo,2003
275.234790675,64.874987775,Rayo,2003
175.394669775,324.87498615,Intencionado,2003
185.074855875,324.87498615,Intencionado,2003
285.446004675,334.7269848,Rayo,2003
55.794426675,254.8750035,Intencionado,2003
57.713226675,234.874991325,Intencionado,2003
95.35468605,234.874991325,Accidente,2003
303.37898955000003,159.22498215,Otro,2003
186.354055875,304.87501395,Accidente,2003
105.194812125,264.8749896,Intencionado,2003
95.51458605,64.874987775,Rayo,2003
146.1941715,234.874991325,Accidente,2003
380.899988625,103.8759969,Rayo,2003
197.153541975,304.87501395,Accidente,2003
205.15481805,294.874987875,Accidente,2003
87.11359995,244.8750174,Intencionado,2003
125.834384325,124.874984325,Intencionado,2003
105.474637125,194.87500695,Intencionado,2003
45.594565575,224.875005225,Accidente,2003
334.87497225,84.87499995,Accidente,2003
145.3546965,154.8749826,Intencionado,2003
145.5945465,94.87498605,Otro,2003
125.514584325,244.8750174,Accidente,2003
25.0748784,224.875005225,Accidente,2003
255.455000775,91.450008,Accidente,2003
95.79441105,184.874980875,Accidente,2003
96.59391105,254.8750035,Intencionado,2003
55.834401675,254.8750035,Intencionado,2003
185.834380875,304.87501395,Intencionado,2003
252.820008675,75.72600165,Accidente,2003
269.598315675,324.87498615,Intencionado,2003
34.7950395,204.87499305,Accidente,2003
105.834412125,94.87498605,Accidente,2003
112.116723225,104.875012125,Otro,2003
95.19478605,224.875005225,Accidente,2003
65.314712775,224.875005225,Accidente,2003
104.954962125,234.874991325,Intencionado,2003
341.5030671,89.838016125,Accidente,2003
265.0748646,124.874984325,Otro,2003
117.75315825,94.87498605,Accidente,2003
205.03489305,294.874987875,Accidente,2003
202.918016925,347.7589947,Accidente,2003
186.154180875,304.87501395,Accidente,2003
105.194812125,194.87500695,Intencionado,2003
331.179003675,115.219982475,Rayo,2003
344.8249896,130.699981425,Rayo,2003
362.7369876,124.179019575,Accidente,2003
261.307980375,90.16001475,Accidente,2003
136.3540854,144.8749965,Intencionado,2003
265.1548146,244.8750174,Rayo,2003
275.114865675,224.875005225,Rayo,2003
314.99492505,224.875005225,Accidente,2003
304.95496395,174.874994775,Intencionado,2003
226.074255225,274.875015675,Accidente,2003
226.114230225,274.875015675,Accidente,2003
205.828996425,367.7269869,Rayo,2003
295.89998685,322.8680013,Rayo,2003
165.394683675,214.875019125,Intencionado,2003
165.434658675,214.875019125,Intencionado,2003
105.554587125,254.8750035,Otro,2003
96.43401105,254.8750035,Otro,2003
136.1941854,254.8750035,Accidente,2003
118.11293325,94.87498605,Otro,2003
136.4340354,144.8749965,Accidente,2003
325.23476115,244.8750174,Rayo,2003
225.274755225,294.874987875,Accidente,2003
197.113566975,304.87501395,Otro,2003
55.994301675,244.8750174,Accidente,2003
57.513351675,234.874991325,Intencionado,2003
295.394662875,204.87499305,Accidente,2003
197.193516975,304.87501395,Accidente,2003
85.35469995,194.87500695,Accidente,2003
255.1548285,354.874984425,Rayo,2003
195.59455695,174.874994775,Otro,2003
136.1941854,194.87500695,Intencionado,2003
354.914959425,134.8750104,Accidente,2003
185.874355875,304.87501395,Otro,2003
325.27473615,254.8750035,Intencionado,2003
324.95493615,314.87500005,Accidente,2003
215.434669125,284.875001775,Accidente,2003
55.474626675,254.8750035,Accidente,2003
95.51458605,184.874980875,Accidente,2003
86.71384995,244.8750174,Accidente,2003
115.074873225,244.8750174,Intencionado,2003
295.3189902,98.77398765,Otro,2003
326.23413615,74.87501385,Accidente,2003
125.754434325,124.874984325,Intencionado,2003
125.194784325,214.875019125,Accidente,2003
336.899985825,61.9750014,Accidente,2003
344.7850146,159.538985775,Accidente,2003
74.99493885,144.8749965,Accidente,2003
274.643880225,83.586006075,Accidente,2003
114.779058225,104.875012125,Intencionado,2003
285.314726775,284.875001775,Rayo,2003
235.114841325,194.87500695,Accidente,2003
315.15482505,194.87500695,Rayo,2003
175.394669775,314.87500005,Otro,2003
215.554594125,284.875001775,Intencionado,2003
55.834401675,214.875019125,Otro,2003
254.878001625,89.49898815,Otro,2003
175.314719775,324.87498615,Intencionado,2003
105.434662125,194.87500695,Intencionado,2003
105.594562125,254.8750035,Accidente,2003
125.074859325,234.874991325,Accidente,2003
176.793794775,234.874991325,Intencionado,2003
66.234137775,254.8750035,Accidente,2003
255.0748785,184.874980875,Accidente,2003
185.354680875,184.874980875,Intencionado,2003
205.23476805,344.874998325,Intencionado,2003
265.1548146,94.87498605,Accidente,2003
66.154187775,244.8750174,Intencionado,2003
321.927989175,144.462014775,Accidente,2003
336.553002825,156.49500945,Accidente,2003
115.114848225,114.874998225,Accidente,2003
214.994944125,74.87501385,Accidente,2003
294.914962875,174.874994775,Accidente,2003
225.034905225,344.874998325,Accidente,2003
126.274109325,224.875005225,Accidente,2003
117.79313325,94.87498605,Intencionado,2003
287.7931368,244.8750174,Rayo,2003
286.234151775,304.87501395,Rayo,2003
274.914990675,274.875015675,Rayo,2003
205.23476805,234.874991325,Accidente,2003
295.154812875,274.875015675,Rayo,2003
287.8331118,244.8750174,Rayo,2003
224.954955225,224.875005225,Rayo,2003
275.274765675,314.87500005,Rayo,2003
205.15481805,324.87498615,Accidente,2003
324.720722625,324.87498615,Accidente,2003
296.871019575,313.04398515,Rayo,2003
246.0742674,354.874984425,Accidente,2003
175.194794775,324.87498615,Intencionado,2003
175.314719775,314.87500005,Otro,2003
86.79379995,244.8750174,Intencionado,2003
165.594558675,234.874991325,Intencionado,2003
325.11483615,114.874998225,Accidente,2003
234.954941325,214.875019125,Accidente,2003
304.87501395,194.87500695,Accidente,2003
185.474605875,224.875005225,Accidente,2003
175.034894775,124.874984325,Intencionado,2003
95.31471105,224.875005225,Otro,2003
57.553326675,234.874991325,Accidente,2003
125.234759325,254.8750035,Intencionado,2003
23.3780196,236.07899835,Otro,2003
45.514615575,224.875005225,Accidente,2003
198.231987525,331.417014825,Otro,2003
146.2341465,234.874991325,Intencionado,2004
95.07486105,124.874984325,Accidente,2004
118.51268325,94.87498605,Intencionado,2004
319.0320003,183.819001275,Accidente,2004
326.19416115,204.87499305,Accidente,2004
186.434005875,304.87501395,Accidente,2004
197.753166975,304.87501395,Accidente,2004
75.23478885,224.875005225,Intencionado,2004
136.3940604,254.8750035,Accidente,2004
299.010001875,120.89999025,Accidente,2004
164.914983675,164.875008675,Intencionado,2004
224.954955225,154.8749826,Intencionado,2004
118.87245825,94.87498605,Intencionado,2004
154.9949076,114.874998225,Intencionado,2004
165.554583675,74.87501385,Rayo,2004
104.994937125,224.875005225,Intencionado,2004
320.947002675,214.01999385,Accidente,2004
215.714494125,254.8750035,Rayo,2004
263.325998325,284.166005175,Rayo,2004
265.2747396,284.875001775,Rayo,2004
236.798988075,270.223005,Rayo,2004
240.874998975,321.27499755,Accidente,2004
57.993051675,234.874991325,Accidente,2004
175.354694775,174.874994775,Intencionado,2004
24.9989259,234.874991325,Intencionado,2004
165.394683675,224.875005225,Accidente,2004
155.0748576,194.87500695,Accidente,2004
165.954333675,234.874991325,Accidente,2004
136.3940604,194.87500695,Accidente,2004
155.9942826,174.874994775,Accidente,2004
66.473987775,254.8750035,Intencionado,2004
175.234769775,164.875008675,Otro,2004
75.23478885,184.874980875,Otro,2004
197.7400152,236.51200755,Accidente,2004
288.3128118,244.8750174,Accidente,2004
297.891981075,211.5449817,Rayo,2004
295.2120171,208.54601722500001,Rayo,2004
273.943997925,238.0739907,Rayo,2004
214.156988175,215.676997575,Intencionado,2004
225.194805225,374.8749966,Intencionado,2004
154.9549326,204.87499305,Accidente,2004
66.7537728,244.8750174,Accidente,2004
195.39468195,234.874991325,Accidente,2004
135.6745104,234.874991325,Accidente,2004
177.513344775,234.874991325,Accidente,2004
105.434662125,244.8750174,Accidente,2004
115.274748225,244.8750174,Intencionado,2004
105.714487125,254.8750035,Intencionado,2004
105.754462125,254.8750035,Otro,2004
56.194176675,254.8750035,Intencionado,2004
235.154816325,124.874984325,Accidente,2004
119.23223325,94.87498605,Intencionado,2004
106.314112125,94.87498605,Intencionado,2004
235.114841325,324.87498615,Intencionado,2004
58.472751675,234.874991325,Accidente,2004
58.512726675,234.874991325,Accidente,2004
34.990917,244.8750174,Accidente,2004
185.714455875,224.875005225,Intencionado,2004
185.754430875,224.875005225,Intencionado,2004
125.394659325,234.874991325,Accidente,2004
345.194798325,224.875005225,Accidente,2004
335.51457225,184.874980875,Accidente,2004
345.434648325,204.87499305,Accidente,2004
345.234773325,214.875019125,Accidente,2004
234.065017875,162.45000525,Accidente,2004
304.313005425,184.35198795,Accidente,2004
200.0600043,337.159983225,Intencionado,2004
225.674505225,324.87498615,Accidente,2004
225.714480225,324.87498615,Intencionado,2004
338.530006425,147.207018075,Accidente,2004
244.238015775,73.759991175,Accidente,2004
340.11201705,147.22000995,Accidente,2004
165.594558675,214.875019125,Accidente,2004
345.234773325,224.875005225,Intencionado,2004
276.32998575,50.347992825,Accidente,2004
345.474623325,204.87499305,Accidente,2004
244.19999955,93.6280059,Accidente,2004
195.83440695,174.874994775,Accidente,2004
175.834394775,104.875012125,Intencionado,2004
247.0530153,265.40098065,Accidente,2004
197.793141975,304.87501395,Accidente,2004
185.234755875,344.874998325,Accidente,2004
212.91700365,334.4469999,Accidente,2004
145.4346465,204.87499305,Intencionado,2004
66.513962775,214.875019125,Accidente,2004
96.793746075,254.8750035,Accidente,2004
105.274762125,264.8749896,Intencionado,2004
75.27476385,224.875005225,Intencionado,2004
244.9549674,124.874984325,Rayo,2004
295.154812875,64.874987775,Rayo,2004
286.12801815,49.3369851,Rayo,2004
118.91243325,94.87498605,Otro,2004
95.07486105,114.874998225,Accidente,2004
265.3147146,284.875001775,Rayo,2004
266.25500655,291.530999175,Rayo,2004
294.199010625,280.227987975,Rayo,2004
265.5145896,304.87501395,Rayo,2004
226.194180225,274.875015675,Rayo,2004
295.234762875,304.87501395,Rayo,2004
294.232989375,332.584005,Rayo,2004
198.032991975,304.87501395,Accidente,2004
217.37501565,340.17501765,Accidente,2004
280.7229984,329.97899415,Rayo,2004
186.673855875,304.87501395,Intencionado,2004
265.4346396,314.87500005,Rayo,2004
287.186995875,337.13499885,Rayo,2004
205.07486805,364.8750105,Accidente,2004
58.033026675,234.874991325,Accidente,2004
145.6345215,174.874994775,Accidente,2004
45.794440575,224.875005225,Accidente,2004
65.794412775,204.87499305,Intencionado,2004
75.19481385,154.8749826,Intencionado,2004
249.46918425,236.3010195,Rayo,2004
288.3527868,244.8750174,Rayo,2004
296.7209934,205.2669879,Rayo,2004
288.3927618,244.8750174,Accidente,2004
315.23477505,244.8750174,Rayo,2004
270.3689937,255.6079851,Accidente,2004
288.4327368,244.8750174,Rayo,2004
203.353984275,326.88301035,Intencionado,2004
280.308017925,322.35000525,Rayo,2004
281.2940013,326.933019075,Rayo,2004
145.7544465,174.874994775,Intencionado,2004
125.314709325,234.874991325,Accidente,2004
105.474637125,244.8750174,Accidente,2004
253.084003575,90.507997125,Accidente,2004
106.79377215,134.8750104,Intencionado,2004
119.27220825,94.87498605,Intencionado,2004
257.761998,244.699007475,Accidente,2004
276.40401945,207.39101955,Accidente,2004
276.5249838,183.407018925,Accidente,2004
185.154805875,324.87498615,Accidente,2004
45.114865575,214.875019125,Accidente,2004
25.0069209,234.874991325,Accidente,2004
185.194780875,204.87499305,Accidente,2004
45.914365575,224.875005225,Intencionado,2004
195.31473195,194.87500695,Accidente,2004
56.274126675,254.8750035,Accidente,2004
65.634512775,224.875005225,Accidente,2004
156.2741076,174.874994775,Intencionado,2004
34.9949145,244.8750174,Accidente,2004
269.35099035,55.154986575,Accidente,2004
215.074894125,304.87501395,Intencionado,2004
345.98898165,107.1449925,Accidente,2004
295.354687875,54.875001675,Accidente,2004
184.954930875,334.87497225,Accidente,2004
309.080983575,155.324981175,Accidente,2004
175.314719775,174.874994775,Accidente,2004
197.233491975,304.87501395,Accidente,2004
197.273466975,304.87501395,Accidente,2004
204.95494305,264.8749896,Intencionado,2004
205.07486805,354.874984425,Accidente,2004
215.354719125,274.875015675,Otro,2004
155.1947826,244.8750174,Intencionado,2004
284.9868918,54.875001675,Otro,2004
95.59453605,64.874987775,Accidente,2004
225.274755225,124.874984325,Otro,2004
155.2347576,244.8750174,Accidente,2004
195.87438195,174.874994775,Intencionado,2004
118.55265825,94.87498605,Intencionado,2004
155.8343826,174.874994775,Accidente,2004
57.793176675,234.874991325,Accidente,2004
125.154809325,234.874991325,Accidente,2004
96.833721075,254.8750035,Accidente,2004
185.074855875,204.87499305,Otro,2004
185.594530875,224.875005225,Accidente,2004
302.9040066,66.150989775,Rayo,2004
156.1941576,154.8749826,Accidente,2004
215.034919125,174.874994775,Accidente,2004
196.15420695,174.874994775,Accidente,2004
136.5939354,144.8749965,Intencionado,2004
118.95240825,94.87498605,Accidente,2004
285.754451775,264.8749896,Rayo,2004
286.513976775,304.87501395,Rayo,2004
335.0339928,208.916985225,Rayo,2004
264.158997375,247.6169826,Rayo,2004
292.1329827,314.8929888,Rayo,2004
226.234155225,274.875015675,Rayo,2004
58.073001675,234.874991325,Intencionado,2004
58.112976675,234.874991325,Intencionado,2004
285.16701915,114.207015975,Rayo,2004
275.594565675,84.87499995,Rayo,2004
298.10500785,73.639986225,Rayo,2004
272.5780122,303.273015825,Rayo,2004
301.08698295,247.869984375,Rayo,2004
58.272876675,234.874991325,Intencionado,2004
225.822012975,185.6570118,Accidente,2004
244.9549674,264.8749896,Intencionado,2004
246.386991825,253.4450178,Accidente,2004
235.954316325,294.874987875,Accidente,2004
235.154816325,324.87498615,Accidente,2004
225.434655225,294.874987875,Accidente,2004
95.99428605,184.874980875,Intencionado,2004
166.633908675,234.874991325,Accidente,2004
97.233471075,254.8750035,Accidente,2004
125.674484325,244.8750174,Accidente,2004
56.194176675,244.8750174,Accidente,2004
215.194819125,334.87497225,Intencionado,2004
197.353416975,304.87501395,Intencionado,2004
165.794433675,234.874991325,Intencionado,2004
288.0329868,244.8750174,Accidente,2004
287.665016925,57.466980675,Accidente,2004
235.874366325,294.874987875,Accidente,2004
264.064016775,49.286016975,Accidente,2004
205.39466805,344.874998325,Intencionado,2004
205.63451805,194.87500695,Otro,2004
205.19479305,114.874998225,Accidente,2004
95.55456105,64.874987775,Accidente,2004
321.40099875,255.106019025,Accidente,2004
288.0729618,244.8750174,Accidente,2004
197.393391975,304.87501395,Intencionado,2004
215.314744125,344.874998325,Intencionado,2004
286.114226775,334.87497225,Intencionado,2004
259.176993075,56.8470084,Accidente,2004
275.514615675,84.87499995,Accidente,2004
283.975004625,209.674991175,Accidente,2004
66.274112775,254.8750035,Accidente,2004
264.9949146,334.87497225,Intencionado,2004
336.899985825,155.289003675,Accidente,2004
331.9020315,177.95199045,Accidente,2004
245.2747674,234.874991325,Accidente,2004
96.63388605,254.8750035,Accidente,2004
145.7544465,94.87498605,Intencionado,2004
94.99491105,154.8749826,Accidente,2004
199.633990725,273.750998625,Accidente,2004
126.473984325,224.875005225,Intencionado,2004
85.47462495,194.87500695,Otro,2004
334.847989125,165.968005125,Accidente,2004
326.553896175,74.87501385,Accidente,2004
340.0630077,224.2459986,Accidente,2004
330.2529828,202.20498285,Accidente,2004
305.03491395,164.875008675,Accidente,2004
212.280002025,237.37898535,Accidente,2004
265.0348896,274.875015675,Rayo,2004
284.453985075,302.141003775,Rayo,2004
175.474619775,324.87498615,Intencionado,2004
215.514619125,274.875015675,Accidente,2004
215.554594125,274.875015675,Accidente,2004
66.633887775,244.8750174,Accidente,2004
95.47461105,234.874991325,Accidente,2004
196.35408195,174.874994775,Intencionado,2004
295.7519994,271.89899685,Rayo,2004
205.31471805,234.874991325,Accidente,2004
135.7144854,234.874991325,Accidente,2004
136.5939354,194.87500695,Intencionado,2004
146.4739965,234.874991325,Accidente,2004
95.19478605,114.874998225,Accidente,2004
165.794433675,74.87501385,Accidente,2004
198.432741975,304.87501395,Otro,2004
215.634544125,274.875015675,Accidente,2004
215.594569125,284.875001775,Accidente,2004
215.634544125,284.875001775,Accidente,2004
58.552701675,234.874991325,Intencionado,2004
87.83314995,244.8750174,Accidente,2004
125.354684325,214.875019125,Otro,2004
321.846999825,144.495993525,Accidente,2004
197.433366975,304.87501395,Intencionado,2004
195.35470695,374.8749966,Intencionado,2004
339.337981125,94.273002525,Accidente,2004
145.0348965,214.875019125,Intencionado,2004
225.754455225,324.87498615,Accidente,2004
65.674487775,204.87499305,Intencionado,2004
85.39467495,194.87500695,Intencionado,2004
75.19481385,124.874984325,Otro,2004
315.27475005,264.8749896,Accidente,2004
290.262992175,187.899009675,Intencionado,2004
334.95492225,194.87500695,Accidente,2004
205.43464305,344.874998325,Accidente,2004
346.5260058,244.30201575,Accidente,2004
85.43464995,194.87500695,Accidente,2004
356.040015825,155.69598915,Accidente,2004
295.394662875,74.87501385,Accidente,2004
258.944018775,57.4970019,Otro,2004
215.674519125,254.8750035,Accidente,2004
176.154194775,334.87497225,Intencionado,2004
235.394666325,304.87501395,Accidente,2004
197.473341975,304.87501395,Otro,2004
197.513316975,304.87501395,Otro,2004
245.3946924,314.87500005,Accidente,2004
75.11486385,254.8750035,Accidente,2004
136.3540854,254.8750035,Intencionado,2004
309.513992775,153.16701075,Accidente,2004
292.38698385,71.56700265,Rayo,2004
135.3547104,124.874984325,Accidente,2004
95.03488605,154.8749826,Accidente,2004
